equation,term,estimate,se
list_density_diff,model:gemini-2.5-pro-preview-05-06,-0.23018284003453351,0.029586601707969323
list_density_diff,model:gemma-3-27b-it,-0.2653626679133365,0.027178499434632405
list_density_diff,model:gemma-3n-e4b-it,-0.15254905043577752,0.03179310189607984
list_density_diff,model:gpt-4.1-2025-04-14,-0.23575574113340186,0.028051681551709725
list_density_diff,model:gpt-4.1-mini-2025-04-14,-0.18132575629265224,0.028709237907897495
list_density_diff,model:gpt-4o-2024-11-20,-0.29072505076658856,0.05895687793230275
list_density_diff,model:gpt-4o-mini-2024-07-18,-0.4318619934366004,0.06555691002514505
list_density_diff,model:grok-3-mini-beta,-0.48917907510244524,0.027007514823169265
list_density_diff,model:grok-3-mini-high,-0.5555708344281505,0.032482923781847396
list_density_diff,model:grok-3-preview-02-24,-0.36005137586785213,0.027902254518651484
list_density_diff,model:grok-4-0709,-0.5085055410102154,0.03523005960813666
list_density_diff,model:hunyuan-turbos-20250416,-0.30651404682539524,0.040038713826314035
list_density_diff,model:kimi-k2-0711-preview,-0.4136073335987343,0.032622810707599266
list_density_diff,model:llama-3.3-70b-instruct,-0.3865381983396266,0.02875901399414171
list_density_diff,model:llama-4-maverick-03-26-experimental,-0.26242210964991847,0.027712726492696398
list_density_diff,model:llama-4-maverick-17b-128e-instruct,-0.46009530776745966,0.028382069269126595
list_density_diff,model:llama-4-scout-17b-16e-instruct,-0.2933531346360822,0.032156435237433396
list_density_diff,model:magistral-medium-2506,-0.44040550503426174,0.03583117254142774
list_density_diff,model:minimax-m1,-0.0231774553632072,0.028475585063221055
list_density_diff,model:mistral-medium-2505,-0.016175756827131862,0.026515253531600697
list_density_diff,model:mistral-small-2506,0.021058140518047268,0.032830803740396146
list_density_diff,model:mistral-small-3.1-24b-instruct-2503,-0.14340597341631806,0.03137402400031448
list_density_diff,model:o3-2025-04-16,-0.8049596772421782,0.02694227935902238
list_density_diff,model:o3-mini,-0.4458324491110747,0.02750434151710846
list_density_diff,model:o4-mini-2025-04-16,-0.4380276807791412,0.02896625929486122
list_density_diff,model:qwen-max-2025-01-25,-0.2345727250150081,0.02862208547282197
list_density_diff,model:qwen3-235b-a22b,-0.1125271591803182,0.028038753811744515
list_density_diff,model:qwen3-235b-a22b-instruct-2507,-0.19717324139840642,0.053144283078261426
list_density_diff,model:qwen3-235b-a22b-no-thinking,-0.22344783111495728,0.026377403785137137
list_density_diff,model:qwen3-30b-a3b,-0.1510042432717349,0.027659698308748
list_density_diff,model:qwq-32b,-0.06328921891653151,0.02962453634898114
bold_density_diff,const,-0.035891791056310206,0.024691257516184482
bold_density_diff,log_token_ratio,0.13819177441207683,0.006218348722110551
bold_density_diff,log_user_tokens,3.1629448145660885e-05,0.0029412536231905114
bold_density_diff,cw,0.015562263842155857,0.011586382933022154
bold_density_diff,if,-0.0003265457471447982,0.009883890639035584
bold_density_diff,math,-0.026298719901590942,0.013972828880691818
bold_density_diff,code,-0.013168775600212344,0.007749464829010922
bold_density_diff,complexity,0.003561927822571065,0.008173459877092453
bold_density_diff,creativity,-0.010549472881429696,0.007466771804553299
bold_density_diff,domain_knowledge,0.018669897036922144,0.010186298125232864
bold_density_diff,problem_solving,-0.0014100674062544078,0.009242654791308343
bold_density_diff,real_world,0.010670576691074811,0.008507850910742338
bold_density_diff,specificity,-0.012101147876231204,0.0100433480925686
bold_density_diff,technical_accuracy,0.009209181811151799,0.009414831214064412
bold_density_diff,language_ar,0.03741695779342091,0.05100984865394248
bold_density_diff,language_bn,0.03414459258015699,0.060305172019080346
bold_density_diff,language_cs,0.05543685806812487,0.03889608805101434
bold_density_diff,language_de,0.003173219155304358,0.026632849803809387
bold_density_diff,language_en,0.02306561616192774,0.022582032728576014
bold_density_diff,language_es,0.03850144120258561,0.032103427522611125
bold_density_diff,language_fa,-0.00022655290841384955,0.02810607254405244
bold_density_diff,language_fr,0.02092564209137072,0.02907666632367668
bold_density_diff,language_id,0.21674991200189594,0.06877023300905435
bold_density_diff,language_it,0.026181922808186188,0.03752018528063903
bold_density_diff,language_ja,0.026719675871145716,0.026333189606764194
bold_density_diff,language_ko,0.010533730904626282,0.026217817818046354
bold_density_diff,language_pl,0.025893422902155353,0.023025675664642992
bold_density_diff,language_pt,0.023198873242571184,0.03282200835934915
bold_density_diff,language_ru,0.020273346763155044,0.023544340588451684
bold_density_diff,language_tr,-0.014439392945962188,0.04075852697054479
bold_density_diff,language_uk,0.06954580721465507,0.06194024182663027
bold_density_diff,language_und,0.020640244246989726,0.02423587446853644
bold_density_diff,language_vi,-0.0059238256856741734,0.043267571360409915
bold_density_diff,language_zh,0.033465489593841886,0.024294576146151034
bold_density_diff,language_zh-Hant,0.035957935483238716,0.034600732650671276
bold_density_diff,model:amazon.nova-pro-v1:0,-0.1324321822812194,0.024069061504719668
bold_density_diff,model:chatgpt-4o-latest-20250326,0.0843889627904816,0.024200855210479398
bold_density_diff,model:claude-3-5-haiku-20241022,-0.8557821109881852,0.025180533284436084
bold_density_diff,model:claude-3-5-sonnet-20241022,-0.8690322937428288,0.024464370573005084
bold_density_diff,model:claude-3-7-sonnet-20250219,-0.7757803651676336,0.02459770278696111
bold_density_diff,model:claude-3-7-sonnet-20250219-thinking-32k,-0.7932534235775429,0.02409408540737149
bold_density_diff,model:claude-opus-4-20250514,-0.5637670886446735,0.022195911905956624
bold_density_diff,model:claude-opus-4-20250514-thinking-16k,-0.5062697424161946,0.023325896362728304
bold_density_diff,model:claude-sonnet-4-20250514,-0.5288693072194115,0.02283510445965294
bold_density_diff,model:claude-sonnet-4-20250514-thinking-32k,-0.4431504128009888,0.024259874950925436
bold_density_diff,model:command-a-03-2025,0.09892634453883396,0.023203306705896105
bold_density_diff,model:deepseek-r1-0528,0.22098962503320507,0.02302452186401652
bold_density_diff,model:deepseek-v3-0324,0.35114770538098955,0.02541505711374803
bold_density_diff,model:gemini-2.0-flash-001,-0.034432819337598196,0.024437919075590987
bold_density_diff,model:gemini-2.0-flash-thinking-exp-01-21,-0.0013082255212077264,0.04763568585332572
bold_density_diff,model:gemini-2.5-flash,-0.11658806147660083,0.02208082169483968
bold_density_diff,model:gemini-2.5-flash-lite-preview-06-17-thinking,-0.1196218413902649,0.024538895332439935
bold_density_diff,model:gemini-2.5-flash-preview-04-17,-0.2194117728998406,0.02490307977679328
bold_density_diff,model:gemini-2.5-pro,-0.11246805870818954,0.02191902009243348
bold_density_diff,model:gemini-2.5-pro-preview-03-25,-0.0022937255391079383,0.03551959176428965
bold_density_diff,model:gemini-2.5-pro-preview-05-06,-0.15218135724827112,0.02788593913848791
bold_density_diff,model:gemma-3-27b-it,0.055215287973793555,0.02252418553606895
bold_density_diff,model:gemma-3n-e4b-it,0.13065450461922148,0.02749450047906636
bold_density_diff,model:gpt-4.1-2025-04-14,0.23359745098528115,0.025081139497939203
bold_density_diff,model:gpt-4.1-mini-2025-04-14,-0.20525123805181997,0.023938204556660073
bold_density_diff,model:gpt-4o-2024-11-20,-0.21524085449309535,0.05132382731815006
bold_density_diff,model:gpt-4o-mini-2024-07-18,-0.27855944591900705,0.045443958768921676
bold_density_diff,model:grok-3-mini-beta,-0.5343805178273237,0.022183144075589106
bold_density_diff,model:grok-3-mini-high,-0.5534990562963351,0.025339979558223005
bold_density_diff,model:grok-3-preview-02-24,-0.4271493901962493,0.022310287671274093
bold_density_diff,model:grok-4-0709,-0.5029480590238977,0.029448848862243974
bold_density_diff,model:hunyuan-turbos-20250416,-0.24396948020811443,0.034332345708068104
bold_density_diff,model:kimi-k2-0711-preview,0.14725591161654852,0.03782964703053527
bold_density_diff,model:llama-3.3-70b-instruct,-0.4515385997424294,0.02493043648606037
bold_density_diff,model:llama-4-maverick-03-26-experimental,0.16403609777121245,0.025297318808553935
bold_density_diff,model:llama-4-maverick-17b-128e-instruct,-0.4516102504011257,0.023468291069159125
bold_density_diff,model:llama-4-scout-17b-16e-instruct,-0.37385856402025375,0.02711357790358336
bold_density_diff,model:magistral-medium-2506,-0.6563967368735621,0.027777403399640885
bold_density_diff,model:minimax-m1,0.25120815774222155,0.024530983881040826
bold_density_diff,model:mistral-medium-2505,0.34582474042382894,0.02383973137707936
bold_density_diff,model:mistral-small-2506,0.4773565148518811,0.033827347935240414
bold_density_diff,model:mistral-small-3.1-24b-instruct-2503,-0.11515819857751665,0.028305856650810785
bold_density_diff,model:o3-2025-04-16,-0.8557414410565817,0.022297801382636
bold_density_diff,model:o3-mini,-0.29061413245592643,0.023328995460865407
bold_density_diff,model:o4-mini-2025-04-16,-0.6741751245943587,0.02379474488439918
bold_density_diff,model:qwen-max-2025-01-25,-0.14402509889840898,0.02439403271049687
bold_density_diff,model:qwen3-235b-a22b,0.23165702897251303,0.02421132621549321
bold_density_diff,model:qwen3-235b-a22b-instruct-2507,0.1882291342353825,0.0539213157380128
bold_density_diff,model:qwen3-235b-a22b-no-thinking,-0.010371965138974818,0.022205397073958598
bold_density_diff,model:qwen3-30b-a3b,0.3600811188466548,0.025537679766745633
bold_density_diff,model:qwq-32b,0.3101900978926978,0.02661520079285318
winner_a,const,-0.02249401529893638,0.07534897348631389
winner_a,log_token_ratio,0.49688313524259803,0.013539295958041169
winner_a,header_density_diff,0.021088596719616427,0.010220693549440924
winner_a,list_density_diff,-0.011235820406185697,0.009516606748014878
winner_a,bold_density_diff,0.05642766061940405,0.011416781897315815
winner_a,log_user_tokens,-0.0006094855034659046,0.008474426080377398
winner_a,cw,-0.03186917688512211,0.0319728132997083
winner_a,if,-0.014294079519493151,0.027538633940601222
winner_a,math,0.05473097833469123,0.033983550567664965
winner_a,code,0.018027959172298023,0.021731318731947263
winner_a,complexity,-0.016605959502105794,0.02073424916758865
winner_a,creativity,0.023051891179242563,0.021616642525198244
winner_a,domain_knowledge,-0.046980178568747075,0.026091479960164716
winner_a,problem_solving,-0.0223889067076913,0.023919394160598805
winner_a,real_world,-0.04162134498769709,0.02302228955024128
winner_a,specificity,0.002714507607754654,0.02390487450673551
winner_a,technical_accuracy,-3.42921369726948e-05,0.023207013051196712
winner_a,language_ar,0.0008183343853783216,0.18755042661061883
winner_a,language_bn,0.25220507050176294,0.22718171639301543
winner_a,language_cs,0.04415333539796091,0.1554211308800503
winner_a,language_de,0.08250353434410022,0.08288601191940283
winner_a,language_en,0.07346599876034102,0.06985275456711469
winner_a,language_es,0.0845366783917096,0.09988602372164558
winner_a,language_fa,0.03793649831712751,0.1016378819492331
winner_a,language_fr,0.06207933680925525,0.09320826297017544
winner_a,language_id,0.12107495321864599,0.18374504499695787
winner_a,language_it,-0.09792924230622138,0.11825658810563155
winner_a,language_ja,0.047553774376362296,0.09012610236095334
winner_a,language_ko,0.1807040035497957,0.09043661556708439
winner_a,language_pl,0.01669005395271954,0.07331561618844225
winner_a,language_pt,0.06682012667646196,0.10130503046683931
winner_a,language_ru,0.030262870490248575,0.07630434570894155
winner_a,language_tr,-0.025824541025573182,0.13597740155208277
winner_a,language_uk,0.25346917918807427,0.18906139284887968
winner_a,language_und,0.12176290540871933,0.07469217282630738
winner_a,language_vi,0.22956922179887335,0.14049616784493807
winner_a,language_zh,0.03621033577743608,0.07784780759141582
winner_a,language_zh-Hant,0.1265454458967667,0.12237071653325611
winner_a,model:amazon.nova-pro-v1:0,-0.11164937555968259,0.06747973937122527
winner_a,model:chatgpt-4o-latest-20250326,1.1134669359128215,0.06517241554511412
winner_a,model:claude-3-5-haiku-20241022,0.046560759111322826,0.07106384946090064
winner_a,model:claude-3-5-sonnet-20241022,0.4056769988650704,0.06916807351737204
winner_a,model:claude-3-7-sonnet-20250219,0.42576804679479385,0.06895192188819443
winner_a,model:claude-3-7-sonnet-20250219-thinking-32k,0.5293398516461039,0.06849979955492626
winner_a,model:claude-opus-4-20250514,0.7938981591731221,0.06319425374928532
winner_a,model:claude-opus-4-20250514-thinking-16k,0.8647131889428991,0.06696578370494853
winner_a,model:claude-sonnet-4-20250514,0.5676897604426605,0.06504051344251138
winner_a,model:claude-sonnet-4-20250514-thinking-32k,0.6825015138689695,0.06799972394845073
winner_a,model:command-a-03-2025,0.3135930571037221,0.06531464209045225
winner_a,model:deepseek-r1-0528,0.9676561262311758,0.06647913549585514
winner_a,model:deepseek-v3-0324,0.7696575119964154,0.06718177194299442
winner_a,model:gemini-2.0-flash-001,0.44672822978172144,0.06753174014331408
winner_a,model:gemini-2.0-flash-thinking-exp-01-21,0.4881431849905225,0.16225930470122576
winner_a,model:gemini-2.5-flash,0.9127745999739427,0.06271716384838476
winner_a,model:gemini-2.5-flash-lite-preview-06-17-thinking,0.6720019692461869,0.06787035588032009
winner_a,model:gemini-2.5-flash-preview-04-17,0.7762040007284107,0.06961550411930954
winner_a,model:gemini-2.5-pro,1.3244482592117142,0.06446251540375503
winner_a,model:gemini-2.5-pro-preview-03-25,1.1790595437590181,0.0987790086773718
winner_a,model:gemini-2.5-pro-preview-05-06,1.067356943689017,0.07663458942816229
winner_a,model:gemma-3-27b-it,0.5103479859125232,0.06485593141234304
winner_a,model:gemma-3n-e4b-it,0.160663209259214,0.07931081468031273
winner_a,model:gpt-4.1-2025-04-14,0.8765278169203716,0.0668035390930156
winner_a,model:gpt-4.1-mini-2025-04-14,0.6082260239578877,0.0675916714194734
winner_a,model:gpt-4o-2024-11-20,0.6608259488940198,0.1336168711379175
winner_a,model:gpt-4o-mini-2024-07-18,-0.14265281822321435,0.14221483345847022
winner_a,model:grok-3-mini-beta,0.4512194450626991,0.06653393212696983
winner_a,model:grok-3-mini-high,0.41931668709312986,0.07876230958809266
winner_a,model:grok-3-preview-02-24,0.8991893011413158,0.06741240133551998
winner_a,model:grok-4-0709,1.1266679069965273,0.09546496900158748
winner_a,model:hunyuan-turbos-20250416,0.7144139616650376,0.09294105134779788
winner_a,model:kimi-k2-0711-preview,0.947294769415179,0.07976343429935374
winner_a,model:llama-3.3-70b-instruct,-0.0359030669910032,0.0715913322498495
winner_a,model:llama-4-maverick-03-26-experimental,0.6267889242535929,0.06822552802137662
winner_a,model:llama-4-maverick-17b-128e-instruct,0.13534049133268503,0.0695745481993053
winner_a,model:llama-4-scout-17b-16e-instruct,0.12140104319587786,0.08069056344050915
winner_a,model:magistral-medium-2506,-0.08832826796025647,0.0851226651900005
winner_a,model:minimax-m1,0.6572596785785324,0.06794455787640592
winner_a,model:mistral-medium-2505,0.6839705414696641,0.06324233776126933
winner_a,model:mistral-small-2506,0.3548219171155008,0.08329651909523278
winner_a,model:mistral-small-3.1-24b-instruct-2503,-0.15153918842994651,0.07799031393017058
winner_a,model:o3-2025-04-16,1.2589060522252182,0.06448403169423284
winner_a,model:o3-mini,0.3297283049389351,0.06615970717815753
winner_a,model:o4-mini-2025-04-16,0.9438930179576539,0.06716083198108176
winner_a,model:qwen-max-2025-01-25,0.6411046711177495,0.07071978707581274
winner_a,model:qwen3-235b-a22b,0.6474240962389157,0.06872915070652173
winner_a,model:qwen3-235b-a22b-instruct-2507,0.5829648870918447,0.13518410552069207
winner_a,model:qwen3-235b-a22b-no-thinking,0.8278263903081439,0.06314407971743637
winner_a,model:qwen3-30b-a3b,0.28903106189062916,0.06832018773838171
winner_a,model:qwq-32b,0.353652071317561,0.07136511782580693
