equation,term,estimate,se
header_density_diff,model:llama-4-maverick-17b-128e-instruct,-0.24887472076677564,0.023376031926674097
header_density_diff,model:llama-4-scout-17b-16e-instruct,-0.31317769745623875,0.026053427638841168
header_density_diff,model:magistral-medium-2506,-0.3156254267385425,0.026554030152493174
header_density_diff,model:minimax-m1,0.31398861834781583,0.02307565390590355
header_density_diff,model:mistral-medium-2505,0.5081608303102432,0.021057365839513783
header_density_diff,model:mistral-small-2506,0.5409419389033053,0.029619890156508774
header_density_diff,model:mistral-small-3.1-24b-instruct-2503,0.00796986573788213,0.02688448500668969
header_density_diff,model:o3-2025-04-16,-0.24362306544921244,0.019918249639981945
header_density_diff,model:o3-mini,-0.28197578145442853,0.020413364631005373
header_density_diff,model:o4-mini-2025-04-16,-0.17560113680668643,0.021225023585840247
header_density_diff,model:qwen-max-2025-01-25,0.3985884183594625,0.02429069349271747
header_density_diff,model:qwen3-235b-a22b,0.3385657330779769,0.022649902721818285
header_density_diff,model:qwen3-235b-a22b-instruct-2507,0.29618993615555816,0.04827974548595657
header_density_diff,model:qwen3-235b-a22b-no-thinking,0.6479353013183472,0.02125497316195116
header_density_diff,model:qwen3-30b-a3b,0.35019417693102856,0.021708673909544264
header_density_diff,model:qwq-32b,0.37704709542117043,0.024186216301463906
list_density_diff,const,-0.0046313776644093954,0.025417066479860487
list_density_diff,log_token_ratio,0.13569700623677097,0.005320408504226103
list_density_diff,log_user_tokens,-0.0003755828482839543,0.003206421384749259
list_density_diff,turns,9.647662763213453e-05,0.0025356881029167952
list_density_diff,cw,0.00972532095528803,0.011600279101668037
list_density_diff,if,-0.0072668782428650415,0.009971993884038965
list_density_diff,math,-0.018644782261267062,0.012470768568389213
list_density_diff,code,-0.010221357337831978,0.008577315264895021
list_density_diff,complexity,0.0009422275259308806,0.008506698692844282
list_density_diff,creativity,-0.012957761973124088,0.008140937008454658
list_density_diff,domain_knowledge,-0.003756837582445672,0.010455658255831883
list_density_diff,problem_solving,0.006340669309787983,0.00966062816964985
list_density_diff,real_world,-0.008138296472747504,0.009073186918463544
list_density_diff,specificity,0.021983328087622326,0.009912135246129888
list_density_diff,technical_accuracy,0.011796481731420198,0.009576378933891313
list_density_diff,language_ar,0.07548553331490442,0.04968882368275158
list_density_diff,language_bn,0.02036008894275819,0.05323877581224442
list_density_diff,language_cs,-0.06893378721262505,0.044338130294859134
list_density_diff,language_de,0.011175388226807727,0.02719576425113907
list_density_diff,language_en,0.0013672949408368806,0.023129905641621585
list_density_diff,language_es,-0.011926121484454894,0.0359554356240255
list_density_diff,language_fa,-0.03146593722491112,0.029064024446443907
list_density_diff,language_fr,0.021380162795371353,0.03133807622457788
list_density_diff,language_id,0.1332204461618456,0.07793158542356701
list_density_diff,language_it,-0.03187467414097091,0.04133282364136841
list_density_diff,language_ja,0.008769999976477936,0.027144831520091433
list_density_diff,language_ko,-0.009589810201667204,0.027085123423839688
list_density_diff,language_pl,-0.00012861760979165554,0.023868343901428914
list_density_diff,language_pt,-0.014322922162777307,0.03496916030189238
list_density_diff,language_ru,-0.01219703391503089,0.024107740693397373
list_density_diff,language_tr,0.006387565742200158,0.04912935089838141
list_density_diff,language_uk,0.04462495124000037,0.044204736197705756
list_density_diff,language_und,0.015122166119403485,0.02472566086335072
list_density_diff,language_vi,-0.025708492217001062,0.03974693241816026
list_density_diff,language_zh,-0.0023489760146846754,0.025050763380896596
list_density_diff,language_zh-Hant,-0.0007127486573860317,0.036225401539285586
list_density_diff,model:amazon.nova-pro-v1:0,0.01658350109532096,0.026781081869121353
list_density_diff,model:chatgpt-4o-latest-20250326,-0.22112691285060532,0.025066475037806416
list_density_diff,model:claude-3-5-haiku-20241022,0.7672295562344021,0.03249827552081144
list_density_diff,model:claude-3-5-sonnet-20241022,0.6382180502680496,0.03191792526640818
list_density_diff,model:claude-3-7-sonnet-20250219,-0.4708621299170082,0.027289521106252736
list_density_diff,model:claude-3-7-sonnet-20250219-thinking-32k,-0.4473521606154539,0.02731475449748654
list_density_diff,model:claude-opus-4-20250514,-0.44206783469981686,0.025514290534708495
list_density_diff,model:claude-opus-4-20250514-thinking-16k,-0.33984507092634,0.02763269773377325
list_density_diff,model:claude-sonnet-4-20250514,-0.606315725046757,0.026063775331334808
list_density_diff,model:claude-sonnet-4-20250514-thinking-32k,-0.486367139302821,0.027921955294912492
list_density_diff,model:command-a-03-2025,-0.19969592002131414,0.024767096723651755
list_density_diff,model:deepseek-r1-0528,-0.12717314863003448,0.025216584221626964
list_density_diff,model:deepseek-v3-0324,-0.022499953871565236,0.025620701961655185
list_density_diff,model:gemini-2.0-flash-001,-0.28813921246428803,0.026322185155465718
list_density_diff,model:gemini-2.0-flash-thinking-exp-01-21,-0.42026144674059074,0.06356717354768432
list_density_diff,model:gemini-2.5-flash,-0.3402691222526949,0.02382001811506682
list_density_diff,model:gemini-2.5-flash-lite-preview-06-17-thinking,-0.3592063627118397,0.025110106350967335
list_density_diff,model:gemini-2.5-flash-preview-04-17,-0.4435118381673914,0.026487151803096097
list_density_diff,model:gemini-2.5-pro,-0.5396677129161457,0.02390454626539738
list_density_diff,model:gemini-2.5-pro-preview-03-25,-0.40116944129909227,0.03831702602644731
list_density_diff,model:gemini-2.5-pro-preview-05-06,-0.23170069970862417,0.027461949488373848
list_density_diff,model:gemma-3-27b-it,-0.25916021155522984,0.024969556137787532
list_density_diff,model:gemma-3n-e4b-it,-0.1489540553293973,0.029388155762446678
list_density_diff,model:gpt-4.1-2025-04-14,-0.23215696549892478,0.025970158741050166
list_density_diff,model:gpt-4.1-mini-2025-04-14,-0.1837885533767502,0.026291090776726464
list_density_diff,model:gpt-4o-2024-11-20,-0.2976468636323735,0.054473024283085786
list_density_diff,model:gpt-4o-mini-2024-07-18,-0.4318376692559358,0.05898550686723499
list_density_diff,model:grok-3-mini-beta,-0.49086712274754196,0.025133572754109088
list_density_diff,model:grok-3-mini-high,-0.5512104094642402,0.029550319186886772
list_density_diff,model:grok-3-preview-02-24,-0.36858736258720004,0.025758949036733023
list_density_diff,model:grok-4-0709,-0.4921304341652962,0.03271125194495956
list_density_diff,model:hunyuan-turbos-20250416,-0.33168646790962586,0.03709711127380869
list_density_diff,model:kimi-k2-0711-preview,-0.4377579755005366,0.030155902278626346
list_density_diff,model:llama-3.3-70b-instruct,-0.3794100445173667,0.026571700634165134
list_density_diff,model:llama-4-maverick-03-26-experimental,-0.24210695503880042,0.025625940728058155
list_density_diff,model:llama-4-maverick-17b-128e-instruct,-0.4591810096398498,0.026038382513455253
list_density_diff,model:llama-4-scout-17b-16e-instruct,-0.3015682549980458,0.030062089096925232
list_density_diff,model:magistral-medium-2506,-0.4380957261008288,0.033546593221542895
list_density_diff,model:minimax-m1,-0.014164528333279554,0.026422698477530447
list_density_diff,model:mistral-medium-2505,-0.008183326541719826,0.024460539774380795
list_density_diff,model:mistral-small-2506,0.02210067883034857,0.030099841420907478
list_density_diff,model:mistral-small-3.1-24b-instruct-2503,-0.14315359935449917,0.029005635900708635
list_density_diff,model:o3-2025-04-16,-0.8153301979609565,0.024970348905999945
list_density_diff,model:o3-mini,-0.43793802854188224,0.025360881695209565
list_density_diff,model:o4-mini-2025-04-16,-0.4577562068199651,0.026554028739716302
list_density_diff,model:qwen-max-2025-01-25,-0.2323535555939965,0.02662466407114295
list_density_diff,model:qwen3-235b-a22b,-0.11017205246989102,0.0259359498092011
list_density_diff,model:qwen3-235b-a22b-instruct-2507,-0.22449581359052406,0.04982933381586827
list_density_diff,model:qwen3-235b-a22b-no-thinking,-0.22590090067449972,0.024238745554246918
list_density_diff,model:qwen3-30b-a3b,-0.14583939071816898,0.025595614509309465
list_density_diff,model:qwq-32b,-0.057589834529353096,0.02720233418524101
bold_density_diff,const,-0.03276587548288208,0.022494392399618944
bold_density_diff,log_token_ratio,0.1390672713147277,0.006087955820909151
bold_density_diff,log_user_tokens,-0.00027344002246780915,0.0026566273105332904
bold_density_diff,turns,0.002329351502644476,0.0021812019241177526
bold_density_diff,cw,0.006272066639325653,0.01094145047697236
bold_density_diff,if,0.00032683609311727306,0.008535177876332897
bold_density_diff,math,-0.0297587005793145,0.01259831210851176
bold_density_diff,code,-0.013782318685299872,0.00696060136273381
bold_density_diff,complexity,0.0031121348056097867,0.0074701164502076565
bold_density_diff,creativity,-0.008364066493050897,0.006803195211180988
bold_density_diff,domain_knowledge,0.014296123535591808,0.009567771841129962
bold_density_diff,problem_solving,-0.002673884771770905,0.00870286563543127
bold_density_diff,real_world,0.007696127517217448,0.007900874894003929
bold_density_diff,specificity,-0.00586963589370619,0.009195258648642044
bold_density_diff,technical_accuracy,0.0066841499282810106,0.008679471771979
bold_density_diff,language_ar,0.04261528650923367,0.04403303121798939
bold_density_diff,language_bn,-0.006334862718995265,0.05394475659012523
bold_density_diff,language_cs,0.06181546739971831,0.03574887218899628
bold_density_diff,language_de,0.00665479539418134,0.024287083878155924
bold_density_diff,language_en,0.02397770213865107,0.020589640122128834
bold_density_diff,language_es,0.040824163679006695,0.02982500645021254
bold_density_diff,language_fa,0.0009217318159473897,0.025590732094353412
bold_density_diff,language_fr,0.01895790664316219,0.026654026213665513
bold_density_diff,language_id,0.18435522532844334,0.0657379486983465
bold_density_diff,language_it,0.02063891516324311,0.03498827995059182
bold_density_diff,language_ja,0.0246610819055932,0.02423520775256941
bold_density_diff,language_ko,0.009358318003638294,0.02394245078986495
bold_density_diff,language_pl,0.026604237900792867,0.02100397853405419
bold_density_diff,language_pt,0.025366646975543652,0.030494445712643238
bold_density_diff,language_ru,0.024217596134650056,0.021367202108856405
bold_density_diff,language_tr,-0.01914559717217568,0.03839648395653845
bold_density_diff,language_uk,0.09238030154380275,0.056082572069257486
bold_density_diff,language_und,0.016574775267103586,0.02222349964025475
bold_density_diff,language_vi,-0.01566250634794715,0.037410993332734614
bold_density_diff,language_zh,0.027217436198034156,0.022154774918403352
bold_density_diff,language_zh-Hant,0.035242677703935445,0.03149091022648486
bold_density_diff,model:amazon.nova-pro-v1:0,-0.13460933538832967,0.02220443043110671
bold_density_diff,model:chatgpt-4o-latest-20250326,0.084887874884122,0.022255942495945372
bold_density_diff,model:claude-3-5-haiku-20241022,-0.8649090915265862,0.023276798413022826
bold_density_diff,model:claude-3-5-sonnet-20241022,-0.8741577938207169,0.022744914778686752
bold_density_diff,model:claude-3-7-sonnet-20250219,-0.7811857857897181,0.02289653826032763
bold_density_diff,model:claude-3-7-sonnet-20250219-thinking-32k,-0.7907443148842136,0.02252188014309492
bold_density_diff,model:claude-opus-4-20250514,-0.5561142383688072,0.020624834053681228
bold_density_diff,model:claude-opus-4-20250514-thinking-16k,-0.49704312445088233,0.02172797759779993
bold_density_diff,model:claude-sonnet-4-20250514,-0.5203056113749566,0.02121827189790727
bold_density_diff,model:claude-sonnet-4-20250514-thinking-32k,-0.43495974560608724,0.02249973988712171
bold_density_diff,model:command-a-03-2025,0.11886358959024168,0.021575852250551624
bold_density_diff,model:deepseek-r1-0528,0.22893255683892705,0.021417294246112457
bold_density_diff,model:deepseek-v3-0324,0.37109902386194576,0.023428001263324373
bold_density_diff,model:gemini-2.0-flash-001,-0.04285718587171377,0.022357579712147694
bold_density_diff,model:gemini-2.0-flash-thinking-exp-01-21,0.004775017161081128,0.04567718469013961
bold_density_diff,model:gemini-2.5-flash,-0.1231508825301426,0.02051357207385615
bold_density_diff,model:gemini-2.5-flash-lite-preview-06-17-thinking,-0.12358317260404693,0.022509641042551848
bold_density_diff,model:gemini-2.5-flash-preview-04-17,-0.22678000351901928,0.022873491515256212
bold_density_diff,model:gemini-2.5-pro,-0.11812662261523799,0.020216638334484678
bold_density_diff,model:gemini-2.5-pro-preview-03-25,-0.013967802776801421,0.0330949953385749
bold_density_diff,model:gemini-2.5-pro-preview-05-06,-0.16159765284151079,0.025628784477190414
bold_density_diff,model:gemma-3-27b-it,0.05476651252245364,0.02070314577630353
bold_density_diff,model:gemma-3n-e4b-it,0.1387367708786456,0.02549472595042998
bold_density_diff,model:gpt-4.1-2025-04-14,0.23760593997253662,0.023288370973757595
bold_density_diff,model:gpt-4.1-mini-2025-04-14,-0.21075369600323188,0.022076473818752017
bold_density_diff,model:gpt-4o-2024-11-20,-0.19960754852736623,0.04756835676281473
bold_density_diff,model:gpt-4o-mini-2024-07-18,-0.2652078248492134,0.043108448844246784
bold_density_diff,model:grok-3-mini-beta,-0.5356248564495008,0.020552558008263014
bold_density_diff,model:grok-3-mini-high,-0.557539560336131,0.023239401389291026
bold_density_diff,model:grok-3-preview-02-24,-0.4386084178256437,0.020681507078475846
bold_density_diff,model:grok-4-0709,-0.49969900190325983,0.027517126764995962
bold_density_diff,model:hunyuan-turbos-20250416,-0.22206886327806033,0.03204798102640149
bold_density_diff,model:kimi-k2-0711-preview,0.12083760787505667,0.03435813097431607
bold_density_diff,model:llama-3.3-70b-instruct,-0.4616681322678896,0.023806638151598933
bold_density_diff,model:llama-4-maverick-03-26-experimental,0.21941546442265394,0.023414838462565972
bold_density_diff,model:llama-4-maverick-17b-128e-instruct,-0.46729399019978674,0.021713940459123292
bold_density_diff,model:llama-4-scout-17b-16e-instruct,-0.37959493758068574,0.0247008928055598
bold_density_diff,model:magistral-medium-2506,-0.6495495557798131,0.026069064840618664
bold_density_diff,model:minimax-m1,0.26397883591951893,0.022888039013083988
bold_density_diff,model:mistral-medium-2505,0.37474126512441436,0.021989371832471186
bold_density_diff,model:mistral-small-2506,0.5154326065151029,0.031130997910337077
bold_density_diff,model:mistral-small-3.1-24b-instruct-2503,-0.12097957891517715,0.02614200190645534
bold_density_diff,model:o3-2025-04-16,-0.8648869361696804,0.020656895415495747
bold_density_diff,model:o3-mini,-0.2873408549929219,0.021531507537492316
bold_density_diff,model:o4-mini-2025-04-16,-0.6863392379763004,0.021896911886934683
bold_density_diff,model:qwen-max-2025-01-25,-0.14525091792261768,0.022511470692722954
bold_density_diff,model:qwen3-235b-a22b,0.24570067376926188,0.02243326773306034
bold_density_diff,model:qwen3-235b-a22b-instruct-2507,0.19327273666718156,0.0490949253965875
bold_density_diff,model:qwen3-235b-a22b-no-thinking,-0.005374485074097395,0.020521466423980908
bold_density_diff,model:qwen3-30b-a3b,0.3899211813070656,0.023704554441828785
bold_density_diff,model:qwq-32b,0.3246911828077334,0.024477986131963697
winner_a,const,-0.032371356612115224,0.07020301909862244
winner_a,log_token_ratio,0.48217165550719066,0.012489662089614051
winner_a,header_density_diff,0.027827060994451563,0.009538380645261172
winner_a,list_density_diff,-0.012930266465516394,0.008778587813948718
winner_a,bold_density_diff,0.05411162284792143,0.010614236564772537
winner_a,log_user_tokens,0.006557130959068048,0.007701315206560002
winner_a,turns,-0.004416365990764502,0.007843750109619246
winner_a,cw,-0.03451954904785276,0.02992129109084962
winner_a,if,-0.0068722303361672295,0.024229918067959638
winner_a,math,0.043215590907957666,0.031205794744681964
winner_a,code,0.020355639650543732,0.019682524652260124
winner_a,complexity,-0.009858615363107606,0.019186860859342264
winner_a,creativity,0.012332801754023442,0.019856194962912514
winner_a,domain_knowledge,-0.044845495213797056,0.024488702138227757
winner_a,problem_solving,-0.03413002631286414,0.022458161474137223
winner_a,real_world,-0.041390718537308,0.02134049902199405
winner_a,specificity,0.006642936818381076,0.022210447828396995
winner_a,technical_accuracy,-0.00396843967962947,0.021579371872744047
winner_a,language_ar,0.021123727028404756,0.1651758912824442
winner_a,language_bn,0.3216611211770383,0.20076728797249624
winner_a,language_cs,0.06605076300555189,0.14075568496683824
winner_a,language_de,0.06786021927354723,0.07699988296339871
winner_a,language_en,0.07529152824025066,0.0651565856198677
winner_a,language_es,0.08823248550701697,0.09311678544350811
winner_a,language_fa,0.04200965284046256,0.09326571374213895
winner_a,language_fr,0.07402264758155713,0.08691308266821139
winner_a,language_id,0.17169848459793666,0.1757836965480567
winner_a,language_it,-0.07892452512075589,0.11138541569930131
winner_a,language_ja,0.040826715055459456,0.08456473880001551
winner_a,language_ko,0.15215591299885975,0.08398416862358715
winner_a,language_pl,0.008895432633927754,0.06834239092485561
winner_a,language_pt,0.05088231765850856,0.09465264148884238
winner_a,language_ru,0.009160086727304976,0.07062248097665234
winner_a,language_tr,0.03681344454451436,0.12728731403164945
winner_a,language_uk,0.1338787575136557,0.1778940877076128
winner_a,language_und,0.12513471956549832,0.06983639877271698
winner_a,language_vi,0.1348439223169259,0.12584790978903948
winner_a,language_zh,0.05313549618842992,0.0725157102249968
winner_a,language_zh-Hant,0.08141997695985966,0.11373076200459015
winner_a,model:amazon.nova-pro-v1:0,-0.09105679185899428,0.06247684365967275
winner_a,model:chatgpt-4o-latest-20250326,1.1983837248463434,0.060252926105850355
winner_a,model:claude-3-5-haiku-20241022,0.10393527633031556,0.06569231157313266
winner_a,model:claude-3-5-sonnet-20241022,0.4934670018223655,0.0637932093849297
winner_a,model:claude-3-7-sonnet-20250219,0.5155322460836915,0.06365234144243449
winner_a,model:claude-3-7-sonnet-20250219-thinking-32k,0.5999495058472276,0.06337682079049727
winner_a,model:claude-opus-4-20250514,0.8781665437515856,0.05850530839547077
winner_a,model:claude-opus-4-20250514-thinking-16k,0.915320552131495,0.0620281594032361
winner_a,model:claude-sonnet-4-20250514,0.655682378441367,0.06013199691355561
winner_a,model:claude-sonnet-4-20250514-thinking-32k,0.7469928956731743,0.06283122215886225
winner_a,model:command-a-03-2025,0.3550928283322032,0.060397418711186694
winner_a,model:deepseek-r1-0528,0.9832637925500463,0.06155145732867535
winner_a,model:deepseek-v3-0324,0.7997587873069291,0.062168837580248264
winner_a,model:gemini-2.0-flash-001,0.4698529318638488,0.06229113276284568
winner_a,model:gemini-2.0-flash-thinking-exp-01-21,0.5185304029875211,0.1537795473124096
winner_a,model:gemini-2.5-flash,0.9245363702763292,0.05799776477899286
winner_a,model:gemini-2.5-flash-lite-preview-06-17-thinking,0.7147832849234094,0.06291819555964706
winner_a,model:gemini-2.5-flash-preview-04-17,0.8126898787130614,0.06440981882770086
winner_a,model:gemini-2.5-pro,1.36440395817606,0.059699252524353166
winner_a,model:gemini-2.5-pro-preview-03-25,1.2206420430290117,0.09206484416780172
winner_a,model:gemini-2.5-pro-preview-05-06,1.090929701888331,0.07112531267864722
winner_a,model:gemma-3-27b-it,0.5436781826200517,0.05990019316478645
winner_a,model:gemma-3n-e4b-it,0.16213661953746808,0.07374304751526246
winner_a,model:gpt-4.1-2025-04-14,0.9408921761018255,0.06173879752772309
winner_a,model:gpt-4.1-mini-2025-04-14,0.658576261066556,0.062304840610188525
winner_a,model:gpt-4o-2024-11-20,0.6299219396727779,0.1238039144712402
winner_a,model:gpt-4o-mini-2024-07-18,-0.10033074277052884,0.13226883447646323
winner_a,model:grok-3-mini-beta,0.4892831113722224,0.061607847222448706
winner_a,model:grok-3-mini-high,0.42546327010548096,0.07250440076519074
winner_a,model:grok-3-preview-02-24,0.922982269581604,0.06235440365580426
winner_a,model:grok-4-0709,1.1656464758068439,0.0891642067978609
winner_a,model:hunyuan-turbos-20250416,0.7714946739970358,0.08608598442445255
winner_a,model:kimi-k2-0711-preview,0.9985349673770151,0.07338729585172371
winner_a,model:llama-3.3-70b-instruct,0.009042932363360009,0.06614941723327929
winner_a,model:llama-4-maverick-03-26-experimental,0.6656304951437533,0.06307493694029541
winner_a,model:llama-4-maverick-17b-128e-instruct,0.17555033197044048,0.06417289002943603
winner_a,model:llama-4-scout-17b-16e-instruct,0.16687211976356278,0.0741840834263038
winner_a,model:magistral-medium-2506,-0.026499376814955147,0.0797976772780298
winner_a,model:minimax-m1,0.6625472854397952,0.06313077862833719
winner_a,model:mistral-medium-2505,0.7143090901253721,0.05844306138252556
winner_a,model:mistral-small-2506,0.4032327927137418,0.07708925059563665
winner_a,model:mistral-small-3.1-24b-instruct-2503,-0.13608566127342084,0.07235673380097485
winner_a,model:o3-2025-04-16,1.2687265898637816,0.059718985438812267
winner_a,model:o3-mini,0.375697541837247,0.06115367078908755
winner_a,model:o4-mini-2025-04-16,0.9674283727131714,0.061911346511428086
winner_a,model:qwen-max-2025-01-25,0.6541481594546688,0.06548573376359339
winner_a,model:qwen3-235b-a22b,0.6945755922962371,0.06369382873475855
winner_a,model:qwen3-235b-a22b-instruct-2507,0.6163065313171757,0.12400097764520418
winner_a,model:qwen3-235b-a22b-no-thinking,0.859162222423742,0.058365031021279316
winner_a,model:qwen3-30b-a3b,0.31777883427941706,0.06317149457179035
winner_a,model:qwq-32b,0.3607466202446352,0.06616175670660793
